id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
931197858101933039,Creative nest with garden and bodywork space,22870687,Katrien,,Borgerhout Intra Muros Noord,51.21721,4.43605,Entire home/apt,,10,0,,,2,0,0,
931843372750957429,"Cosy, quiet, sunflooded &central",203802682,Mira,,Stuivenberg,51.21905,4.43124,Entire home/apt,,5,10,2024-09-13,0.64,1,0,6,
931846675098797017,"huis in hoboken
3slaapkamer",479467304,Kadir,,Hoboken - Noord,51.182741036045094,4.352131895720959,Entire home/apt,150,3,3,2024-10-06,0.18,3,169,1,
932296355724086112,Luxe appartement met home cinema,524787941,Louis,,Deurne Dorp - Gallifort,51.22164,4.46992,Entire home/apt,250,3,1,2024-07-29,0.20,1,361,1,
932472975573753071,kamer in Antwerpen,20529840,Hannah,,Borgerhout Intra Muros Noord,51.21539,4.4341,Private room,80,1,31,2024-11-03,1.77,1,361,19,
932541835555211039,Gezellig huis met tuintje voor familie en vrienden,76077597,Bram,,Zurenborg,51.2079,4.43325,Entire home/apt,,2,0,,,6,86,0,
932707905332413432,Colourful room in charming house,156735003,Sam,,Borgerhout Intra Muros Noord,51.21645,4.44147,Private room,60,1,0,,,1,89,0,
933273181990729636,"Spacious, luxurious house in the heart of nature",175312350,Alexandre,,Koornbloem,51.15482,4.36008,Entire home/apt,453,2,46,2024-12-23,2.74,1,115,34,
933303556443460758,Tomorrowland B&B,350569604,Nando,,Groenenhoek,51.20264245950291,4.438832811669924,Private room,401,1,0,,,1,365,0,
934487543425783808,k3.17 1-person room with private shower,46395835,Kris,,Universiteitsbuurt,51.22536,4.40784,Private room,34,2,3,2023-08-13,0.17,32,62,0,
935165597376457425,Room with balcony,45256531,Olena,,Luchtbal,51.24541,4.42389,Private room,46,2,31,2024-12-15,1.77,1,79,21,
935358373756257355,Privékamer in Antwerpen centrum,419566566,Aurora,,Stuivenberg,51.22569266204302,4.4316591539673,Private room,,1,43,2024-11-25,2.56,1,0,40,
936383205165391608,Stunning View + Japan Style @ Ferris Wheel,525920912,Andriy,,Centraal Station,51.2177199,4.420350400000001,Entire home/apt,88,2,165,2024-12-15,9.45,1,83,121,
936929470144875465,Rooftop appartement with terrace,63710223,Tine,,Historisch Centrum,51.21976,4.4001466,Entire home/apt,310,2,24,2024-10-18,1.51,1,260,12,
937390324747914661,Centraal en authentiek appartementje,23943970,Dominique,,Sint-Andries,51.2153530987811,4.3981526730163445,Entire home/apt,61,2,85,2024-12-01,4.87,1,4,56,
937477252078614925,Smart 2-BR Apartment with Patio,466774167,Kath,,Zuid,51.21098,4.39992,Entire home/apt,205,1,68,2024-12-09,3.89,6,159,46,
937477414461461851,Amazing 1BR apartment in Antwerp,466774167,Kath,,Zuid,51.21086,4.40028,Entire home/apt,,1,48,2024-12-15,2.86,6,175,33,
937477641769929959,Amazing 1BR apartment in Antwerp,466774167,Kath,,Sint-Andries,51.21197,4.39976,Entire home/apt,112,1,69,2024-12-21,4.00,6,171,44,
937477943139299347,Amazing 1BR apartment in Antwerp,466774167,Kath,,Sint-Andries,51.21219,4.40026,Entire home/apt,112,1,53,2024-12-20,3.08,6,176,33,
937478093951864593,Amazing 1BR apartment in Antwerp,466774167,Kath,,Zuid,51.21092,4.39807,Entire home/apt,112,1,62,2024-12-16,3.57,6,157,46,
937478429294442760,Duplex apartment in the city centre of Antwerp,466774167,Kath,,Sint-Andries,51.21198,4.39971,Entire home/apt,136,1,64,2024-12-24,3.66,6,166,45,
937641272939252159,artistieke loft in doodlopend straatje,53148401,Anke,,Brederode,51.20363695560437,4.399571573016359,Entire home/apt,,2,2,2024-05-12,0.17,1,0,2,
938323570983563910,Apartement in Antwerp,44252745,Ilja,,Nieuw - Kwartier West,51.1817625,4.424888,Entire home/apt,35,30,1,2023-09-15,0.06,1,80,0,
938504012433379404,Antwerp cosy & convenient Flat,526559282,Sandra,,Brederode,51.20214,4.39815,Entire home/apt,,1,0,,,1,0,0,
938922111238610793,Studio Fran,526657040,Jo,,Amandus - Atheneum,51.22392,4.41753,Entire home/apt,85,28,3,2024-08-20,0.23,3,273,2,
939286715316023264,Spacious,69336490,Rahul,,Universiteitsbuurt,51.2215269,4.4159524,Private room,64,1,46,2024-11-24,2.66,1,90,32,
939539388053713837,Gezellig herenhuis op zurenborg,11013526,Eline,,Zurenborg,51.20725707355389,4.42862045019865,Entire home/apt,175,4,1,2024-01-03,0.08,1,177,1,
939667888692348214,Ruime studio in Deurne,526857776,Erik,,Deurne Noord,51.2270991,4.4592052,Entire home/apt,,4,12,2024-10-06,0.73,1,252,7,
939692257553086537,lichtrijk appartement met terras,382551913,Victor,,Borgerhout Intra Muros Noord,51.21693,4.43151,Entire home/apt,,1,10,2023-11-19,0.57,1,34,0,
939695193335295027,Duplex,526657040,Jo,,Amandus - Atheneum,51.22384,4.41808,Entire home/apt,93,28,1,2023-12-03,0.08,3,363,0,
939798282307943912,"Appartement + Prive parking, rustig gelegen",518139919,Hayat,,Deurne Oost,51.22641,4.47636,Entire home/apt,85,2,113,2024-12-22,6.46,1,160,68,
939837828181684412,Charming apartment,352340440,MatthiaS,,Brederode,51.2049536,4.3920188,Entire home/apt,131,4,1,2023-09-17,0.06,1,88,0,
940468452495164498,Charming & Spacious City Center Apartments R301,490705947,Emma,,Amandus - Atheneum,51.2188325,4.4239681,Entire home/apt,71,1,11,2024-10-25,0.63,54,332,2,
941866670536047283,Berchem place,7930972,Olivier,,Nieuw - Kwartier Oost,51.1881504,4.4319862,Entire home/apt,75,1,74,2024-12-23,4.29,1,286,52,
942053634948748051,Large sunny and quite room,14135070,Ellen,,Brederode,51.20088,4.39063,Private room,,2,1,2023-07-31,0.06,1,0,0,
942181070503054837,Urban jungle- 6th floor,227152028,Veerle,,Stadspark,51.20784106570731,4.418633158023217,Entire home/apt,96,2,6,2024-07-21,0.35,1,55,4,
942385961503528349,Bright and spacious bedroom.,12228992,Isis,,Borgerhout Intra Muros Zuid,51.2134083,4.432021300000001,Private room,58,1,109,2024-12-08,6.31,4,308,78,
943345061299208957,Gezellig wonen in de binnenstad,97015894,Maaike,,Stuivenberg,51.22333,4.43813,Entire home/apt,75,90,4,2024-04-06,0.31,1,236,3,
943509180040903974,house of fantasy,475253153,Michael,,Kruininge - Bremweide,51.23323,4.46877,Entire home/apt,210,6,0,,,1,263,0,
943863911724012870,Cathedral view apartment,14367631,Michiel,,Historisch Centrum,51.2220151,4.4006519,Entire home/apt,270,2,44,2024-12-01,2.55,9,102,28,
944774672096059034,Verblijf in een fijne co-housing,269227464,Xenia,,Oud - Berchem,51.2026222,4.4334802,Private room,52,14,5,2024-11-01,0.32,3,54,3,
945066579684674922,Cosy appartment in Antwerp,34778778,Jelle,,Amandus - Atheneum,51.22649,4.41864,Entire home/apt,,2,1,2023-08-13,0.06,1,0,0,
945537746256074835,2 bedroom apartment in Hoboken.,491918409,Taskin,,Hoboken - Zuidoost,51.17164,4.36832,Entire home/apt,81,7,2,2023-12-27,0.12,9,81,0,
945623944109972914,Trendy overnachten op het Zuid,112111897,Max,,Zuid,51.20928,4.39275,Entire home/apt,,2,0,,,1,0,0,
946354244638916316,Studio in the heart of old town,528636196,Herman,,Historisch Centrum,51.22077,4.3983,Entire home/apt,,2,7,2023-08-30,0.41,1,0,0,
946902882096693074,Ruim appartement in Antwerpen,11489827,Zaki,,Deurne Zuid West,51.20849,4.47105,Entire home/apt,250,5,1,2023-10-03,0.07,1,173,0,
947620549247230029,Studio Sol Antwerpen,67544001,Hannelore,,Oud - Berchem,51.1939799,4.4181398,Entire home/apt,80,1,37,2024-12-15,3.60,1,258,37,
947659383181019345,Rijhuis met patio,27552149,Florence,,Amandus - Atheneum,51.22473,4.42011,Entire home/apt,,15,0,,,2,0,0,
947708786432196952,Penthouse studio Antwerp,469958805,Alexander,,Stuivenberg,51.2213146,4.4294878,Entire home/apt,66,1,194,2024-12-19,11.55,3,264,127,
947857461503943095,Gezellige flat in Antwerpen,27878731,Julie,,Stadspark,51.2063268,4.4154513,Entire home/apt,,2,5,2023-10-08,0.29,1,0,0,
949304650787616003,Beautiful Attic Bedroom,12228992,Isis,,Borgerhout Intra Muros Zuid,51.2134083,4.432021300000001,Private room,65,2,56,2024-12-09,3.33,4,348,30,
949829223530143937,Charming Studio in Antwerp,12228992,Isis,,Borgerhout Intra Muros Zuid,51.2134083,4.432021300000001,Entire home/apt,80,2,80,2024-12-08,4.71,4,327,56,
949876425863738481,Classic Studio Apartment,15930194,Nas Nas,,Harmonie,51.20251,4.40624,Entire home/apt,89,1,10,2024-11-01,1.20,1,266,10,
950726295246059052,Charmant oud herenhuis,142883618,Ruth,,Stadspark,51.21056,4.41047,Entire home/apt,90,2,0,,,2,90,0,
951143645918442365,Ruim appartement met uniek zicht over de stad,62227725,Bert,,Stadspark,51.20771,4.41638,Entire home/apt,89,2,78,2024-12-01,4.62,1,153,53,
952013154599597254,Cosy Studio @ Center of Antwerp,237840081,Simon,,Markgrave,51.19563,4.40512,Entire home/apt,83,2,32,2024-12-23,3.20,1,242,32,
953387047107666010,Beethoven,21553491,Syuzanna,,Merksem - Heide,51.2492,4.46344,Entire home/apt,106,3,3,2024-06-08,0.26,1,73,3,
953411253825458387,Luxury apart in Berchem-Anterp,35726753,Dilan,,Nieuw - Kwartier West,51.1898864,4.4243562,Entire home/apt,70,1,3,2023-12-27,0.18,1,48,0,
954061933786795460,Nieuw: Cosy & stylish apartment,7223343,Eline,,Oud - Berchem,51.1965,4.42035,Entire home/apt,82,2,55,2024-12-22,4.20,1,59,49,
954092514142048765,Antwerp Center Cozy Cityflats 3,165436938,Ella,,Universiteitsbuurt,51.22476899999999,4.4098738,Entire home/apt,71,1,49,2024-10-20,3.06,112,322,38,
954110820485823192,Antwerp Center Cozy Cityflats 5,165436938,Ella,,Universiteitsbuurt,51.22476899999999,4.4098738,Entire home/apt,71,1,46,2024-12-22,2.73,112,349,16,
954116680947972129,Antwerp Center Cozy Cityflats 7,165436938,Ella,,Universiteitsbuurt,51.22476899999999,4.4098738,Entire home/apt,71,1,58,2024-12-20,3.48,112,351,47,
954125592221989999,Antwerp Center Cozy Cityflats 4,165436938,Ella,,Universiteitsbuurt,51.22476899999999,4.4098738,Entire home/apt,71,1,23,2024-10-31,1.37,112,333,17,
954130629095009292,Antwerp Center Cozy Cityflats 6,165436938,Ella,,Universiteitsbuurt,51.22476899999999,4.4098738,Entire home/apt,71,1,42,2024-09-19,2.50,112,349,26,
954136663550258776,Chambres au cœur d'Anvers,530821779,Oscar,,Stuivenberg,51.2263233,4.4356879,Private room,32,1,0,,,1,78,0,
954140529850089770,Antwerp Center Cozy Cityflats 8,165436938,Ella,,Universiteitsbuurt,51.22476899999999,4.4098738,Entire home/apt,71,1,10,2024-05-13,0.59,112,359,6,
957124721453225431,Royal South - Apartment Antwerp with Park view,60468171,Diego,,Zuid,51.2081,4.38795,Entire home/apt,84,1,38,2024-12-23,2.33,2,333,29,
959255891469220838,Privé-villa in oase van rust,76077597,Bram,,Middelheim,51.18054,4.40881,Entire home/apt,1067,1,0,,,6,358,0,
959270983678562306,Merksem biz 2,496406662,Ekaterina,,Lambrechtshoeken,51.25511,4.43476,Entire home/apt,180,6,1,2024-05-17,0.13,22,269,1,
959962266784950992,Boutique City Apartment,23457813,Anneleen,,Zuid,51.21089,4.39787,Entire home/apt,70,30,11,2024-11-30,0.78,2,124,9,
959977809685627600,Wow,531758821,Jan,,Amandus - Atheneum,51.22914919999999,4.4140546,Entire home/apt,150,50,4,2024-01-02,0.31,1,247,1,
960263103918005045,Appartement te Borgerhout,15127530,Lieselot,,Borgerhout Intra Muros Zuid,51.21172,4.43125,Entire home/apt,76,2,18,2024-12-01,1.19,1,8,17,
960769655682130317,Large & Authentic City Center Apartments 4R,490705947,Emma,,Amandus - Atheneum,51.2213682,4.4216136,Entire home/apt,71,1,9,2024-08-11,0.56,54,268,7,
960777594466114231,Large & Authentic City Center Apartments 4L,317037207,Lisa,,Amandus - Atheneum,51.2213682,4.4216136,Entire home/apt,71,1,36,2024-12-23,2.19,53,342,25,
960788393676554330,Large & Authentic City Center Apartments 4R,317037207,Lisa,,Amandus - Atheneum,51.2213682,4.4216136,Entire home/apt,,1,5,2024-03-03,0.31,53,268,1,
962922608507778920,Belgielei bissines apartment,496406662,Ekaterina,,Stadspark,51.20427,4.4139,Entire home/apt,199,6,0,,,22,269,0,
963002310288741897,Amazing Duplex Loft,82036107,Barry John,,Centraal Station,51.21349550381195,4.426045316734704,Entire home/apt,266,2,77,2024-12-27,5.16,1,232,62,
963107133438926161,Luxe slaapkamer in mooi herenhuis,153542786,Lieselotte,,Oud - Berchem,51.201353,4.431580299999999,Private room,52,30,2,2023-09-29,0.13,1,75,0,
963175690733110423,One Lux Stay Antwerp Diamond District,477764326,Suitesrus Corp,,Stadspark,51.20813,4.41414,Entire home/apt,95,1,46,2024-12-04,2.82,14,363,39,
963600455550151250,Ballroom appartement Antwerp,504169885,Nathalie,,Tentoonstellingswijk,51.18747,4.39186,Entire home/apt,72,5,11,2024-12-16,2.06,1,309,11,
964323411881450401,Beautiful cozy apartments 1,317037207,Lisa,,Historisch Centrum,51.2240134,4.4030625,Entire home/apt,71,1,39,2024-12-22,3.60,53,351,39,
965222013240378743,Luxurious Appartment Eilandje,18992409,Veronique,,Eilandje,51.23088,4.41367,Entire home/apt,148,1,68,2024-11-24,4.35,2,154,41,
965719144480501975,Antwerp Center Cozy Cityflats 3,317037207,Lisa,,Universiteitsbuurt,51.22476899999999,4.4098738,Entire home/apt,71,1,57,2024-12-25,3.58,53,322,54,
965727334423381102,Antwerp Center Cozy Cityflats 5,317037207,Lisa,,Universiteitsbuurt,51.22476899999999,4.4098738,Entire home/apt,71,1,26,2024-12-25,3.20,53,349,26,
965745369241711338,Antwerp Center Cozy Cityflats 7,317037207,Lisa,,Universiteitsbuurt,51.22476899999999,4.4098738,Entire home/apt,71,1,1,2023-09-10,0.06,53,351,0,
965749204695662869,Antwerp Center Cozy Cityflats 4,317037207,Lisa,,Universiteitsbuurt,51.22476899999999,4.4098738,Entire home/apt,71,1,69,2024-12-25,4.37,53,333,67,
965753871599821232,Antwerp Center Cozy Cityflats 6,317037207,Lisa,,Universiteitsbuurt,51.22476899999999,4.4098738,Entire home/apt,71,1,17,2024-12-06,1.08,53,349,16,
966007414583460263,Hemingway suite (B&B The Museum),83766425,Erik,,Brederode,51.20514,4.39596,Private room,195,1,0,,,2,249,0,
966019224025372117,Golden suite (B&B The Museum),83766425,Erik,,Brederode,51.20535,4.39443,Private room,210,1,0,,,2,260,0,
966679651991934763,Cozy studio near city center,70748014,Dorien,,Historisch Centrum,51.22486,4.40256,Entire home/apt,164,2,12,2024-12-23,0.84,1,36,9,
967971635082020276,Luxe Studio op Triple-A locatie,65016694,Maurits,,Eilandje,51.22854,4.41092,Entire home/apt,140,3,3,2024-12-25,3,1,19,3,
968612527766393765,Get Your Groove On!,141159863,Liselore,,Haringrode,51.2012248,4.4217832,Entire home/apt,,2,3,2023-09-24,0.19,3,0,0,
969422396017200347,New one-bedroom apartment,73195414,Ilknur,,Hoboken - West,51.1713982,4.33562,Entire home/apt,,2,3,2024-07-17,0.26,2,0,3,
969478719211711682,Antwerp Center Cozy Cityflats 1,165436938,Ella,,Universiteitsbuurt,51.22476899999999,4.4098738,Entire home/apt,71,1,68,2024-12-25,4.22,112,0,53,
969479789643614833,Opera Square Apartment in the Heart of Antwerp 402,490705947,Emma,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,71,1,4,2024-12-12,0.26,54,339,2,
970239760147336067,Antwerp Center Cozy Cityflats 2,165436938,Ella,,Universiteitsbuurt,51.22476899999999,4.4098738,Entire home/apt,71,1,37,2024-12-17,2.36,112,353,27,
974776741843265126,Apartamento en Amberes,399039326,Karoll,,Borgerhout Intra Muros Zuid,51.20947,4.43225,Entire home/apt,,1,2,2023-10-01,0.13,1,0,0,
975007182990738332,appartement in Antwerpen,6400751,Froya,,Borgerhout Intra Muros Noord,51.21695,4.4315,Entire home/apt,80,2,12,2024-12-22,0.80,1,149,7,
975154238474532959,One room with double bed,535940985,Khawar,,Borgerhout Extra Muros,51.1977322,4.4502782,Private room,65,1,11,2024-12-08,0.69,1,269,9,
975440085949124972,Zonnig centraal gelegen appartement,31235377,Steven,,Amandus - Atheneum,51.2268,4.41584,Entire home/apt,135,2,13,2024-10-06,0.86,1,55,9,
975806224194049575,Large calm & well connected flat near the MAS,61747005,Laurent,,Eilandje,51.23123,4.40299,Entire home/apt,211,4,13,2024-12-09,0.87,2,162,11,
977985082084304366,The Fashion Street Residence 3,317037207,Lisa,,Sint-Andries,51.2178968,4.3982658,Entire home/apt,71,1,18,2024-12-16,1.15,53,346,6,
978001650803005211,Down floor room in the center of Antwerp,22962538,Griet,,Stuivenberg,51.22033,4.43668,Private room,45,3,1,2023-11-01,0.07,4,330,0,
978010616227084070,Huis 3 verdiepingen met tuin,6499518,Berndt,,Deurne Dorp - Gallifort,51.226296011135204,4.4717894614074805,Entire home/apt,150,1,7,2024-09-01,0.45,3,33,5,
978034496189074388,"Spacious, well-lit & furnished",19936826,Damien,,Nieuw - Kwartier West,51.1866381,4.4283243,Entire home/apt,65,14,3,2024-10-20,0.33,1,357,3,
978070277588591022,Antwerp Authentic City Center Apartments 1,317037207,Lisa,,Universiteitsbuurt,51.2207606,4.4076878,Entire home/apt,71,1,18,2024-11-02,1.16,53,343,14,
978766409920465205,Cosy flat near central station,42891646,Sofie,,Stuivenberg,51.21872470415654,4.430377967655659,Entire home/apt,,4,2,2023-10-01,0.13,1,0,0,
979592151796139206,Gemeubelde vakantieloft in Noord-Antwerpen,501179745,Clara,,Mariaburg,51.28906,4.44078,Entire home/apt,102,6,4,2024-07-28,0.45,3,208,4,
980309842455138396,Penthouse aan park en gratis parkeren,2667940,Tim,,Stuivenberg,51.23093,4.4258,Entire home/apt,108,14,8,2024-04-29,0.61,1,272,7,
980347527543925195,Centraal gelegen appartement in Antwerpen,96360560,An,,Universiteitsbuurt,51.22669,4.4142,Entire home/apt,130,1,9,2024-06-02,0.60,1,243,5,
980354604962923361,Studio 2,514955393,Jacky,,Historisch Centrum,51.2199,4.39659,Entire home/apt,141,2,17,2024-11-24,1.14,6,106,13,
980985929986673977,Antwerp Authentic City Center Apartments 2,317037207,Lisa,,Universiteitsbuurt,51.2207606,4.4076878,Entire home/apt,71,1,23,2024-12-22,1.50,53,334,20,
981015380863702456,Antwerp Authentic City Center Apartments 3,317037207,Lisa,,Universiteitsbuurt,51.2207606,4.4076878,Entire home/apt,71,1,15,2024-12-15,0.97,53,333,9,
981048065837998231,The Fashion Street Residence 3,165436938,Ella,,Sint-Andries,51.2178968,4.3982658,Entire home/apt,71,1,80,2024-12-23,5.67,112,346,70,
981053197836599852,La maison blanc,4209064,Frank,,Amandus - Atheneum,51.22233,4.41878,Entire home/apt,92,2,8,2024-07-29,0.55,1,173,6,
982258641320666998,Two cosy rooms with priv. bathroom in the Old Town,29812521,Wouter,,Historisch Centrum,51.22441,4.40178,Private room,148,2,38,2024-12-23,2.54,1,38,28,
982529313162714508,Uniek en mooi appartement A16-2,512977817,Mehdi,,Brederode,51.20781,4.40171,Entire home/apt,100,6,1,2024-08-19,0.23,4,270,1,
983040335866569325,Maison Généreuse Antwerp Zuid 2,504163665,Werner,,Zuid,51.20539498795653,4.390449779794897,Entire home/apt,186,1,0,,,2,360,0,
983055362503315814,Maison Généreuse Antwerp Zuid,504163665,Werner,,Zuid,51.20643519999999,4.3900026,Entire home/apt,161,1,52,2024-12-22,3.44,2,264,40,
983293082851707048,Chez Auguy et Deborah,537728175,Auguy,,Kiel,51.18286149999999,4.3828162,Private room,60,1,1,2023-10-06,0.07,1,251,0,
983848660162670659,Lux & Cozy Apt + Garden +Jaccuzi,16328101,T,,Oosterveld - Elsdonk,51.17653273851238,4.423628306884759,Entire home/apt,108,1,5,2024-12-09,0.39,1,86,4,
983984000926671806,Spacious app./city center #201,512977817,Mehdi,,Centraal Station,51.21496720203302,4.417187011639414,Entire home/apt,141,3,1,2023-12-18,0.08,4,266,0,
983993231846495175,Spacious app/City center #003,512977817,Mehdi,,Centraal Station,51.21586774627162,4.4171011809509375,Entire home/apt,,3,3,2024-10-04,0.39,4,207,3,
984539364063289807,Grote woning met tuin & parking. Centrale ligging,5875939,Joris,,Deurne Oost,51.22378,4.47842,Entire home/apt,300,1,5,2024-11-03,0.65,1,264,5,
984817949148859991,Fons Sleeps @ Oude Vaartplaats,425218779,Fons Sleeps,,Theaterbuurt-Meir,51.21519,4.40843,Entire home/apt,94,1,111,2024-12-22,7.21,7,38,88,
985915804532907421,Driehuyse - F0.01 2-person studio,46395835,Kris,,Universiteitsbuurt,51.22583,4.40579,Entire home/apt,72,2,2,2024-08-13,0.39,32,62,2,
985916294990138848,K0.01 1-person room with private shower,46395835,Kris,,Universiteitsbuurt,51.22447,4.40769,Private room,44,2,3,2024-06-30,0.29,32,62,3,
